,0
5797,6
5798,4
5799,2
5800,5
5801,6
5802,2
5803,3
5804,0
5805,1
5806,9
5807,6
5808,9
5809,9
5810,6
5811,2
5812,7
5813,5
5814,4
5815,6
5816,5
5817,1
5818,6
5819,0
5820,4
5821,5
5822,7
5823,9
5824,1
5825,5
5826,9
5827,9
5828,6
5829,2
5830,2
5831,0
5832,9
5833,2
5834,2
5835,2
5836,1
5837,3
5838,6
5839,6
5840,0
5841,6
5842,7
5843,2
5844,6
5845,7
5846,3
5847,6
5848,4
5849,0
5850,4
5851,2
5852,6
5853,0
5854,6
5855,2
5856,5
5857,4
5858,5
5859,4
5860,3
5861,7
5862,8
5863,7
5864,8
5865,8
5866,2
5867,4
5868,7
5869,8
5870,5
5871,1
5872,0
5873,0
5874,6
5875,7
5876,8
5877,5
5878,6
5879,4
5880,6
5881,0
5882,8
5883,5
5884,9
5885,5
5886,8
5887,4
5888,2
5889,4
5890,5
5891,6
5892,6
5893,6
5894,0
5895,7
5896,1
5897,7
5898,6
5899,4
5900,7
5901,9
5902,7
5903,0
5904,4
5905,2
5906,0
5907,0
5908,1
5909,2
5910,7
5911,2
5912,6
5913,3
5914,7
5915,2
5916,5
5917,1
5918,6
5919,2
5920,4
5921,8
5922,2
5923,8
5924,6
5925,4
5926,3
5927,6
5928,8
5929,3
5930,1
5931,1
5932,0
5933,9
5934,3
5935,5
5936,6
5937,4
5938,5
5939,5
5940,1
5941,5
5942,1
5943,0
5944,6
5945,9
5946,9
5947,0
5948,4
5949,4
5950,8
5951,3
5952,2
5953,1
5954,2
5955,6
5956,1
5957,8
5958,4
5959,5
5960,5
5961,4
5962,3
5963,2
5964,2
5965,5
5966,0
5967,7
5968,8
5969,1
5970,8
5971,3
5972,4
5973,4
5974,7
5975,8
5976,6
5977,9
5978,9
5979,2
5980,0
5981,8
5982,1
5983,2
5984,3
5985,5
5986,8
5987,2
5988,3
5989,7
5990,9
5991,6
5992,4
5993,0
5994,8
5995,4
5996,5
5997,2
5998,9
5999,5
6000,2
6001,1
6002,5
6003,1
6004,1
6005,8
6006,4
6007,3
6008,1
6009,0
6010,2
6011,6
6012,0
6013,3
6014,5
6015,5
6016,3
6017,8
6018,3
6019,5
6020,6
6021,0
6022,2
6023,4
6024,2
6025,1
6026,1
6027,9
6028,2
6029,9
6030,4
6031,1
6032,6
6033,8
6034,9
6035,4
6036,2
6037,4
6038,4
6039,2
6040,1
6041,0
6042,5
6043,9
6044,3
6045,5
6046,5
6047,9
6048,8
6049,9
6050,0
6051,3
6052,2
6053,2
6054,8
6055,2
6056,3
6057,4
6058,8
6059,4
6060,7
6061,3
6062,0
6063,3
6064,6
6065,6
6066,1
6067,7
6068,3
6069,8
6070,0
6071,8
6072,6
6073,1
6074,9
6075,0
6076,9
6077,9
6078,5
6079,3
6080,5
6081,2
6082,9
6083,0
6084,3
6085,7
6086,4
6087,9
6088,4
6089,0
6090,0
6091,5
6092,8
6093,7
6094,7
6095,8
6096,1
6097,5
6098,0
6099,1
6100,1
6101,6
6102,8
6103,3
6104,9
6105,1
6106,7
6107,4
6108,9
6109,8
6110,6
6111,7
6112,7
6113,4
6114,1
6115,1
6116,7
6117,0
6118,2
6119,8
6120,5
6121,1
6122,4
6123,0
6124,1
6125,1
6126,3
6127,3
6128,0
6129,5
6130,8
6131,0
6132,7
6133,2
6134,6
6135,1
6136,7
6137,3
6138,0
6139,6
6140,6
6141,6
6142,6
6143,9
6144,0
6145,5
6146,8
6147,3
6148,5
6149,4
6150,9
6151,1
6152,2
6153,6
6154,7
6155,7
6156,7
6157,5
6158,1
6159,9
6160,7
6161,4
6162,8
6163,7
6164,2
6165,8
6166,0
6167,9
6168,4
6169,8
6170,5
6171,5
6172,2
6173,8
6174,5
6175,3
6176,9
6177,7
6178,5
6179,3
6180,8
6181,2
6182,7
6183,9
6184,6
6185,0
6186,5
6187,4
6188,9
6189,1
6190,9
6191,6
6192,8
6193,4
6194,8
6195,5
6196,9
6197,8
6198,9
6199,3
6200,5
6201,8
6202,4
6203,8
6204,9
6205,9
6206,0
6207,5
6208,0
6209,2
6210,2
6211,0
6212,7
6213,2
6214,9
6215,6
6216,5
6217,0
6218,0
6219,2
6220,2
6221,1
6222,9
6223,1
6224,7
6225,8
6226,6
6227,2
6228,3
6229,7
6230,3
6231,1
6232,7
6233,7
6234,7
6235,0
6236,6
6237,9
6238,9
6239,7
6240,5
6241,6
6242,1
6243,2
6244,9
6245,3
6246,8
6247,0
6248,2
6249,2
6250,3
6251,1
6252,9
6253,7
6254,3
6255,5
6256,3
6257,6
6258,0
6259,9
6260,8
6261,7
6262,2
6263,5
6264,8
6265,9
6266,1
6267,7
6268,5
6269,9
6270,6
6271,9
6272,7
6273,1
6274,3
6275,8
6276,9
6277,5
6278,5
6279,4
6280,9
6281,0
6282,9
6283,3
6284,7
6285,7
6286,0
6287,2
6288,8
6289,9
6290,7
6291,8
6292,1
6293,1
6294,5
6295,8
6296,8
6297,8
6298,8
6299,8
6300,5
6301,0
6302,3
6303,7
6304,0
6305,1
6306,1
6307,2
6308,1
6309,5
6310,8
6311,8
6312,1
6313,6
6314,2
6315,7
6316,6
6317,5
6318,9
6319,5
6320,0
6321,3
6322,2
6323,5
6324,7
6325,9
6326,8
6327,8
6328,0
6329,1
6330,2
6331,6
6332,3
6333,7
6334,3
6335,1
6336,4
6337,5
6338,9
6339,5
6340,5
6341,0
6342,0
6343,8
6344,8
6345,6
6346,5
6347,9
6348,5
6349,3
6350,5
6351,4
6352,1
6353,9
6354,4
6355,9
6356,7
6357,1
6358,6
6359,9
6360,6
6361,6
6362,0
6363,5
6364,1
6365,9
6366,7
6367,0
6368,8
6369,5
6370,7
6371,8
6372,9
6373,3
6374,7
6375,7
6376,2
6377,6
6378,2
6379,4
6380,0
6381,6
6382,9
6383,2
6384,7
6385,3
6386,7
6387,3
6388,3
6389,1
6390,0
6391,7
6392,8
6393,5
6394,0
6395,7
6396,4
6397,4
6398,9
6399,4
6400,3
6401,8
6402,5
6403,8
6404,6
6405,0
6406,9
6407,3
6408,4
6409,0
6410,0
6411,6
6412,4
6413,0
6414,4
6415,4
6416,0
6417,9
6418,5
6419,1
6420,0
6421,6
6422,1
6423,9
6424,7
6425,8
6426,1
6427,5
6428,4
6429,6
6430,7
6431,9
6432,5
6433,1
6434,8
6435,9
6436,1
6437,6
6438,4
6439,5
6440,5
6441,3
6442,1
6443,7
6444,9
6445,0
6446,8
6447,5
6448,2
6449,0
6450,8
6451,2
6452,5
6453,5
6454,0
6455,6
6456,8
6457,0
6458,8
6459,3
6460,2
6461,1
6462,8
6463,6
6464,5
6465,8
6466,1
6467,1
6468,3
6469,8
6470,0
6471,9
6472,8
6473,6
6474,6
6475,8
6476,9
6477,7
6478,8
6479,2
6480,0
6481,9
6482,5
6483,5
6484,3
6485,3
6486,5
6487,2
6488,2
6489,2
6490,2
6491,8
6492,1
6493,9
6494,1
6495,8
6496,8
6497,1
6498,6
6499,4
6500,6
6501,6
6502,2
6503,9
6504,7
6505,5
6506,9
6507,3
6508,8
6509,0
6510,6
6511,3
6512,1
6513,4
6514,9
6515,2
6516,8
6517,1
6518,6
6519,6
6520,1
6521,3
6522,2
6523,5
6524,5
6525,3
6526,0
6527,1
6528,6
6529,1
6530,6
6531,0
6532,2
6533,6
6534,4
6535,2
6536,9
6537,5
6538,2
6539,5
6540,5
6541,3
6542,1
6543,5
6544,0
6545,2
6546,0
6547,2
6548,7
6549,4
6550,7
6551,3
6552,9
6553,6
6554,7
6555,6
6556,7
6557,2
6558,1
6559,8
6560,2
6561,9
6562,1
6563,0
6564,7
6565,9
6566,4
6567,4
6568,7
6569,2
6570,9
6571,4
6572,2
6573,7
6574,8
6575,5
6576,9
6577,6
6578,1
6579,3
6580,7
6581,9
6582,0
6583,6
6584,1
6585,1
6586,7
6587,0
6588,6
6589,4
6590,3
6591,3
6592,9
6593,9
6594,3
6595,7
6596,2
6597,2
6598,4
6599,2
6600,7
6601,7
6602,1
6603,2
6604,4
6605,3
6606,0
6607,9
6608,1
6609,5
6610,9
6611,1
6612,5
6613,7
6614,0
6615,8
6616,4
6617,7
6618,1
6619,1
6620,9
6621,2
6622,8
6623,4
6624,2
6625,8
6626,5
6627,2
6628,2
6629,0
6630,8
6631,4
6632,6
6633,7
6634,1
6635,1
6636,3
6637,3
6638,5
6639,7
6640,6
6641,8
6642,6
6643,3
6644,0
6645,5
6646,2
6647,0
6648,7
6649,8
6650,8
6651,0
6652,0
6653,8
6654,4
6655,8
6656,4
6657,7
6658,0
6659,2
6660,4
6661,9
6662,7
6663,1
6664,9
6665,3
6666,2
6667,6
6668,0
6669,4
6670,6
6671,5
6672,6
6673,8
6674,1
6675,9
6676,5
6677,5
6678,6
6679,6
6680,1
6681,2
6682,0
6683,5
6684,9
6685,6
6686,3
6687,0
6688,3
6689,4
6690,0
6691,3
6692,3
6693,5
6694,2
6695,6
6696,5
6697,7
6698,3
6699,9
6700,8
6701,6
6702,5
6703,3
6704,6
6705,1
6706,5
6707,6
6708,9
6709,6
6710,6
6711,2
6712,4
6713,2
6714,2
6715,2
6716,6
6717,4
6718,4
6719,3
6720,0
6721,5
6722,0
6723,3
6724,6
6725,3
6726,4
6727,7
6728,8
6729,3
6730,2
6731,6
6732,1
6733,2
6734,1
6735,1
6736,5
6737,7
6738,0
6739,8
6740,5
6741,8
6742,8
6743,3
6744,4
6745,4
6746,9
6747,3
6748,5
6749,3
6750,2
6751,6
6752,1
6753,7
6754,2
6755,8
6756,5
6757,9
6758,7
6759,1
6760,9
6761,5
6762,9
6763,4
6764,3
6765,6
6766,1
6767,0
6768,7
6769,4
6770,7
6771,0
6772,3
6773,7
6774,1
6775,4
6776,5
6777,4
6778,6
6779,3
6780,3
6781,2
6782,2
6783,5
6784,6
6785,6
6786,2
6787,9
6788,5
6789,6
6790,9
6791,9
6792,3
6793,2
6794,7
6795,0
6796,0
6797,8
6798,0
6799,1
6800,5
6801,4
6802,5
6803,4
6804,2
6805,8
6806,2
6807,8
6808,9
6809,4
6810,2
6811,4
6812,6
6813,2
6814,4
6815,5
6816,0
6817,2
6818,7
6819,6
6820,9
6821,8
6822,1
6823,3
6824,1
6825,0
6826,5
6827,3
6828,5
6829,8
6830,5
6831,1
6832,5
6833,8
6834,6
6835,6
6836,1
6837,5
6838,7
6839,7
6840,1
6841,7
6842,0
6843,3
6844,8
6845,9
6846,7
6847,9
6848,2
6849,6
6850,9
6851,3
6852,2
6853,5
6854,5
6855,4
6856,3
6857,7
6858,7
6859,9
6860,5
6861,6
6862,6
6863,1
6864,3
6865,9
6866,5
6867,5
6868,6
6869,9
6870,0
6871,6
6872,9
6873,5
6874,3
6875,6
6876,1
6877,8
6878,9
6879,7
6880,7
6881,4
6882,3
6883,9
6884,3
6885,3
6886,9
6887,2
6888,9
6889,8
6890,7
6891,0
6892,0
6893,7
6894,7
6895,7
6896,6
6897,5
6898,5
6899,6
6900,8
6901,2
6902,6
6903,0
6904,8
6905,6
6906,8
6907,1
6908,8
6909,9
6910,6
6911,6
6912,3
6913,6
6914,2
6915,6
6916,1
6917,5
6918,9
6919,1
6920,7
6921,2
6922,3
6923,6
6924,1
6925,4
6926,5
6927,7
6928,2
6929,5
6930,9
6931,5
6932,2
6933,3
6934,1
6935,1
6936,9
6937,1
6938,6
6939,9
6940,4
6941,9
6942,0
6943,5
6944,5
6945,4
6946,5
6947,0
6948,0
6949,9
6950,2
6951,8
6952,8
6953,7
6954,4
6955,1
6956,8
6957,6
6958,5
6959,8
6960,8
6961,7
6962,2
6963,8
6964,8
6965,0
6966,1
6967,3
6968,8
6969,7
6970,0
6971,4
6972,8
6973,2
6974,2
6975,7
6976,1
6977,0
6978,2
6979,0
6980,9
6981,6
6982,2
6983,9
6984,4
6985,7
6986,7
6987,2
6988,3
6989,6
6990,4
6991,6
6992,8
6993,7
6994,0
6995,6
6996,4
6997,0
6998,4
6999,6
7000,5
7001,9
7002,7
7003,5
7004,1
7005,1
7006,1
7007,6
7008,8
7009,7
7010,1
7011,9
7012,7
7013,2
7014,9
7015,2
7016,5
7017,2
7018,8
7019,9
7020,8
7021,8
7022,6
7023,0
7024,8
7025,6
7026,5
7027,9
7028,7
7029,9
7030,2
7031,6
7032,6
7033,9
7034,4
7035,5
7036,9
7037,3
7038,0
7039,3
7040,1
7041,7
7042,5
7043,4
7044,9
7045,0
7046,1
7047,7
7048,5
7049,4
7050,6
7051,8
7052,7
7053,7
7054,0
7055,4
7056,4
7057,6
7058,9
7059,8
7060,5
7061,0
7062,5
7063,8
7064,5
7065,9
7066,2
7067,9
7068,8
7069,1
7070,4
7071,5
7072,1
7073,8
7074,9
7075,5
7076,9
7077,2
7078,6
7079,8
7080,6
7081,9
7082,9
7083,1
7084,1
7085,4
7086,6
7087,2
7088,0
7089,5
7090,2
7091,4
7092,3
7093,9
7094,9
7095,7
7096,8
7097,1
7098,1
7099,2
7100,6
7101,2
7102,2
7103,0
7104,3
7105,9
7106,8
7107,7
7108,7
7109,8
7110,5
7111,0
7112,4
7113,3
7114,8
7115,2
7116,0
7117,2
7118,1
7119,3
7120,7
7121,6
7122,1
7123,4
7124,6
7125,8
7126,7
7127,1
7128,7
7129,3
7130,7
7131,9
7132,5
7133,4
7134,8
7135,0
7136,3
7137,9
7138,5
7139,4
7140,6
7141,5
7142,6
7143,1
7144,1
7145,6
7146,8
7147,7
7148,7
7149,3
7150,4
7151,4
7152,7
7153,8
7154,2
7155,1
7156,2
7157,0
7158,4
7159,4
7160,8
7161,0
7162,1
7163,3
7164,9
7165,8
7166,7
7167,6
7168,4
7169,0
7170,3
7171,6
7172,6
7173,3
7174,9
7175,7
7176,1
7177,3
7178,1
7179,8
7180,7
7181,5
7182,9
7183,1
7184,0
7185,6
7186,9
7187,6
7188,7
7189,8
7190,3
7191,0
7192,6
7193,4
7194,6
7195,6
7196,5
7197,6
7198,3
7199,0
7200,5
7201,1
7202,5
7203,0
7204,9
7205,9
7206,1
7207,9
7208,0
7209,3
7210,8
7211,5
7212,8
7213,1
7214,1
7215,0
7216,5
7217,2
7218,6
7219,1
7220,2
7221,0
7222,0
7223,3
7224,5
7225,2
7226,6
7227,3
7228,2
7229,4
7230,1
7231,2
7232,0
7233,6
7234,3
7235,2
7236,9
7237,9
7238,2
7239,5
7240,0
7241,0
7242,2
7243,4
7244,5
7245,7
7246,3
7247,8
7248,1
7249,8
7250,7
7251,8
7252,0
7253,6
7254,1
7255,4
7256,2
7257,7
7258,4
7259,0
7260,9
7261,7
7262,1
7263,9
7264,8
7265,1
7266,8
7267,0
7268,4
7269,6
7270,7
7271,1
7272,6
7273,1
7274,3
7275,4
7276,2
7277,5
7278,8
7279,6
7280,7
7281,7
7282,5
7283,7
7284,5
7285,2
7286,9
7287,3
7288,9
7289,9
7290,5
7291,6
7292,6
7293,9
7294,2
7295,5
7296,7
7297,3
7298,0
7299,9
7300,1
7301,3
7302,7
7303,3
7304,9
7305,9
7306,4
7307,6
7308,1
7309,8
7310,7
7311,1
7312,4
7313,5
7314,4
7315,8
7316,0
7317,6
7318,7
7319,7
7320,6
7321,7
7322,6
7323,4
7324,3
7325,3
7326,0
7327,6
7328,1
7329,7
7330,1
7331,3
7332,2
7333,6
7334,2
7335,7
7336,2
7337,5
7338,5
7339,6
7340,1
7341,3
7342,6
7343,5
7344,7
7345,7
7346,3
7347,4
7348,8
7349,5
7350,4
7351,2
7352,9
7353,7
7354,1
7355,8
7356,7
7357,0
7358,1
7359,6
7360,1
7361,5
7362,2
7363,1
7364,2
7365,3
7366,2
7367,3
7368,5
7369,6
7370,7
7371,5
7372,3
7373,8
7374,5
7375,4
7376,9
7377,7
7378,5
7379,6
7380,6
7381,1
7382,4
7383,5
7384,2
7385,1
7386,2
7387,6
7388,1
7389,5
7390,9
7391,5
7392,3
7393,5
7394,0
7395,3
7396,0
7397,3
7398,7
7399,9
7400,6
7401,2
7402,2
7403,7
7404,5
7405,6
7406,1
7407,3
7408,3
7409,4
7410,8
7411,8
7412,2
7413,7
7414,8
7415,7
7416,6
7417,9
7418,5
7419,3
7420,3
7421,6
7422,7
7423,4
7424,4
7425,2
7426,1
7427,8
7428,0
7429,8
7430,5
7431,6
7432,3
7433,7
7434,3
7435,8
7436,6
7437,5
7438,3
7439,7
7440,2
7441,1
7442,1
7443,7
7444,6
7445,1
7446,3
7447,2
7448,0
7449,0
7450,4
7451,6
7452,5
7453,5
7454,8
7455,9
7456,4
7457,2
7458,8
7459,1
7460,9
7461,9
7462,4
7463,8
7464,5
7465,0
7466,2
7467,6
7468,7
7469,8
7470,2
7471,3
7472,7
7473,4
7474,1
7475,9
7476,9
7477,4
7478,4
7479,1
7480,5
7481,6
7482,6
7483,6
7484,8
7485,3
7486,8
7487,0
7488,1
7489,3
7490,1
7491,9
7492,2
7493,9
7494,4
7495,0
7496,6
7497,7
7498,7
7499,9
7500,5
7501,1
7502,6
7503,6
7504,6
7505,2
7506,8
7507,9
7508,7
7509,2
7510,4
7511,5
7512,2
7513,0
7514,9
7515,6
7516,1
7517,4
7518,4
7519,3
7520,7
7521,8
7522,0
7523,5
7524,8
7525,8
7526,0
7527,2
7528,7
7529,3
7530,1
7531,9
7532,2
7533,4
7534,4
7535,9
7536,9
7537,9
7538,2
7539,0
7540,8
7541,1
7542,1
7543,1
7544,6
7545,6
7546,9
7547,2
7548,7
7549,8
7550,8
7551,2
7552,2
7553,3
7554,7
7555,9
7556,4
7557,2
7558,7
7559,0
7560,7
7561,7
7562,1
7563,4
7564,0
7565,2
7566,9
7567,7
7568,3
7569,6
7570,5
7571,1
7572,9
7573,6
7574,0
7575,4
7576,2
7577,0
7578,5
7579,8
7580,0
7581,9
7582,7
7583,8
7584,7
7585,5
7586,0
7587,6
7588,1
7589,0
7590,6
7591,0
7592,0
7593,9
7594,3
7595,4
7596,8
7597,4
7598,2
7599,7
7600,4
7601,8
7602,6
7603,9
7604,5
7605,2
7606,6
7607,1
7608,5
7609,4
7610,6
7611,6
7612,0
7613,6
7614,5
7615,7
7616,3
7617,3
7618,7
7619,8
7620,4
7621,5
7622,4
7623,9
7624,7
7625,2
7626,4
7627,0
7628,0
7629,6
7630,9
7631,5
7632,7
7633,0
7634,9
7635,4
7636,5
7637,2
7638,2
7639,8
7640,9
7641,8
7642,3
7643,3
7644,4
7645,4
7646,0
7647,5
7648,0
7649,5
7650,9
7651,8
7652,7
7653,5
7654,9
7655,9
7656,9
7657,3
7658,4
7659,0
7660,4
7661,8
7662,8
7663,5
7664,6
7665,3
7666,3
7667,9
7668,8
7669,3
7670,8
7671,2
7672,4
7673,4
7674,9
7675,5
7676,2
7677,4
7678,8
7679,3
7680,8
7681,9
7682,3
7683,8
7684,2
7685,5
7686,1
7687,1
7688,0
7689,4
7690,5
7691,7
7692,1
7693,9
7694,3
7695,4
7696,4
7697,8
7698,9
7699,4
7700,4
7701,3
7702,3
7703,3
7704,8
7705,2
7706,1
7707,2
7708,2
7709,6
7710,0
7711,1
7712,4
7713,1
7714,0
7715,9
7716,6
7717,9
7718,8
7719,7
7720,0
7721,8
7722,8
7723,6
7724,1
7725,4
7726,5
7727,7
7728,3
7729,5
7730,0
7731,2
7732,4
7733,1
7734,1
7735,6
7736,9
7737,2
7738,5
7739,5
7740,8
7741,8
7742,8
7743,4
7744,8
7745,8
7746,6
7747,9
7748,3
7749,0
7750,6
7751,7
7752,2
7753,1
7754,9
7755,3
7756,4
7757,7
7758,1
7759,6
7760,0
7761,1
7762,6
7763,2
7764,6
7765,9
7766,2
7767,2
7768,7
7769,5
7770,2
7771,3
7772,9
7773,1
7774,0
7775,2
7776,6
7777,2
7778,0
7779,9
7780,1
7781,7
7782,1
7783,8
7784,7
7785,7
7786,2
7787,8
7788,6
7789,2
7790,5
7791,2
7792,7
7793,6
7794,4
7795,6
7796,6
7797,9
7798,6
7799,0
7800,9
7801,9
7802,8
7803,3
7804,1
7805,9
7806,8
7807,1
7808,7
7809,3
7810,7
7811,9
7812,1
7813,7
7814,1
7815,4
7816,6
7817,3
7818,9
7819,9
7820,2
7821,9
7822,5
7823,4
7824,2
7825,2
7826,5
7827,5
7828,5
7829,2
7830,6
7831,9
7832,3
7833,5
7834,5
7835,8
7836,0
7837,6
7838,8
7839,8
7840,0
7841,0
7842,0
7843,1
7844,7
7845,6
7846,0
7847,7
7848,6
7849,2
7850,8
7851,8
7852,5
7853,0
7854,3
7855,2
7856,6
7857,6
7858,2
7859,0
7860,6
7861,1
7862,5
7863,7
7864,1
7865,3
7866,6
7867,3
7868,0
7869,8
7870,0
7871,4
7872,7
7873,7
7874,9
7875,0
7876,3
7877,9
7878,8
7879,7
7880,8
7881,0
7882,1
7883,7
7884,9
7885,8
7886,6
7887,6
7888,8
7889,3
7890,8
7891,2
7892,2
7893,6
7894,7
7895,3
7896,7
7897,1
7898,7
7899,4
7900,9
7901,8
7902,2
7903,3
7904,4
7905,1
7906,6
7907,2
7908,8
7909,5
7910,5
7911,8
7912,3
7913,9
7914,8
7915,6
7916,5
7917,2
7918,5
7919,3
7920,8
7921,5
7922,4
7923,6
7924,8
7925,7
7926,0
7927,0
7928,9
7929,5
7930,5
7931,3
7932,5
7933,1
7934,0
7935,4
7936,0
7937,3
7938,6
7939,9
7940,5
7941,1
7942,7
7943,5
7944,5
7945,4
7946,8
7947,0
7948,1
7949,4
7950,7
7951,4
7952,8
7953,9
7954,2
7955,8
7956,6
7957,0
7958,4
7959,9
7960,4
7961,6
7962,9
7963,2
7964,2
7965,5
7966,7
7967,7
7968,7
7969,8
7970,2
7971,0
7972,1
7973,2
7974,4
7975,2
7976,6
7977,1
7978,5
7979,3
7980,9
7981,6
7982,0
7983,6
7984,9
7985,1
7986,6
7987,4
7988,9
7989,8
7990,0
7991,0
7992,1
7993,7
7994,2
7995,5
7996,8
7997,9
7998,6
7999,1
8000,1
8001,1
8002,9
8003,4
8004,9
8005,4
8006,8
8007,1
8008,3
8009,3
8010,0
8011,9
8012,4
8013,3
8014,4
8015,9
8016,8
8017,6
8018,6
8019,7
8020,5
8021,1
8022,8
8023,3
8024,6
8025,3
8026,6
8027,5
8028,1
8029,0
8030,0
8031,3
8032,2
8033,4
8034,9
8035,5
8036,8
8037,2
8038,6
8039,5
8040,2
8041,3
8042,4
8043,9
8044,7
8045,3
8046,4
8047,6
8048,4
8049,8
8050,5
8051,5
8052,3
8053,1
8054,7
8055,6
8056,5
8057,6
8058,0
8059,6
8060,6
8061,4
8062,0
8063,1
8064,6
8065,3
8066,5
8067,0
8068,6
8069,1
8070,2
8071,7
8072,8
8073,0
8074,9
8075,7
8076,2
8077,8
8078,7
8079,4
8080,4
8081,8
8082,7
8083,0
8084,1
8085,3
8086,1
8087,5
8088,5
8089,8
8090,5
8091,1
8092,2
8093,0
8094,5
8095,9
8096,3
8097,6
8098,6
8099,8
8100,6
8101,5
8102,8
8103,4
8104,1
8105,6
8106,7
8107,3
8108,6
8109,2
8110,5
8111,4
8112,3
8113,4
8114,4
8115,2
8116,1
8117,3
8118,5
8119,7
8120,9
8121,4
8122,5
8123,1
8124,4
8125,5
8126,2
8127,8
8128,5
8129,9
8130,1
8131,7
8132,5
8133,1
8134,9
8135,6
8136,6
8137,8
8138,4
8139,1
8140,6
8141,4
8142,9
8143,8
8144,4
8145,9
8146,2
8147,7
8148,6
8149,4
8150,2
8151,5
8152,6
8153,4
8154,2
8155,4
8156,0
8157,2
8158,3
8159,8
8160,0
8161,2
8162,2
8163,6
8164,5
8165,4
8166,8
8167,2
8168,9
8169,1
8170,0
8171,0
8172,8
8173,4
8174,7
8175,6
8176,5
8177,8
8178,7
8179,8
8180,2
8181,8
8182,5
8183,7
8184,1
8185,5
8186,2
8187,1
8188,1
8189,8
8190,7
8191,3
8192,0
8193,4
8194,7
8195,8
8196,7
8197,4
8198,5
8199,6
8200,8
8201,1
8202,2
8203,6
8204,7
8205,0
8206,6
8207,5
8208,3
8209,4
8210,2
8211,2
8212,1
8213,5
8214,6
8215,8
8216,4
8217,2
8218,3
8219,6
8220,4
8221,0
8222,5
8223,6
8224,5
8225,6
8226,6
8227,5
8228,6
8229,7
8230,6
8231,8
8232,4
8233,7
8234,9
8235,1
8236,5
8237,2
8238,4
8239,2
8240,3
8241,9
8242,9
8243,1
8244,6
8245,9
8246,8
8247,7
8248,1
8249,9
8250,9
8251,3
8252,3
8253,6
8254,2
8255,9
8256,0
8257,6
8258,2
8259,4
8260,5
8261,0
8262,3
8263,8
8264,7
8265,6
8266,4
8267,7
8268,1
8269,1
8270,0
8271,1
8272,6
8273,8
8274,5
8275,5
8276,6
8277,2
8278,2
8279,5
8280,6
8281,0
8282,0
8283,5
8284,6
8285,0
8286,0
8287,6
8288,2
8289,5
8290,0
8291,8
8292,0
8293,8
8294,8
8295,7
8296,0
8297,3
8298,9
8299,7
8300,3
8301,0
8302,6
8303,9
8304,9
8305,7
8306,2
8307,5
8308,4
8309,7
8310,5
8311,0
8312,1
8313,2
8314,2
8315,6
8316,2
8317,8
8318,4
8319,5
8320,2
8321,7
8322,7
8323,4
8324,9
8325,8
8326,3
8327,4
8328,0
8329,7
8330,5
8331,4
8332,9
8333,9
8334,8
8335,3
8336,8
8337,1
8338,5
8339,2
8340,0
8341,8
8342,5
8343,5
8344,0
8345,2
8346,7
8347,6
8348,7
8349,4
8350,4
8351,4
8352,6
8353,0
8354,6
8355,9
8356,5
8357,2
8358,8
8359,1
8360,3
8361,4
8362,1
8363,1
8364,0
8365,7
8366,9
8367,8
8368,8
8369,6
8370,8
8371,9
8372,8
8373,3
8374,8
8375,0
8376,3
8377,4
8378,3
8379,0
8380,3
8381,9
8382,8
8383,8
8384,0
8385,4
8386,4
8387,0
8388,5
8389,9
8390,3
8391,4
8392,0
8393,3
8394,9
8395,3
8396,1
8397,3
8398,4
8399,0
8400,1
8401,2
8402,8
8403,7
8404,8
8405,2
8406,1
8407,3
8408,0
8409,0
8410,4
8411,5
8412,7
8413,2
8414,5
8415,6
8416,5
8417,7
8418,1
8419,9
8420,6
8421,6
8422,2
8423,3
8424,4
8425,4
8426,2
8427,4
8428,3
8429,0
8430,3
8431,0
8432,0
8433,7
8434,5
8435,4
8436,3
8437,6
8438,5
8439,5
8440,3
8441,9
8442,7
8443,3
8444,4
8445,7
8446,1
8447,2
8448,0
8449,2
8450,3
8451,4
8452,1
8453,0
8454,4
8455,7
8456,2
8457,6
8458,5
8459,9
8460,9
8461,2
8462,8
8463,4
8464,0
8465,8
8466,8
8467,3
8468,5
8469,5
8470,7
8471,3
8472,7
8473,3
8474,2
8475,3
8476,6
8477,4
8478,0
8479,8
8480,2
8481,3
8482,7
8483,1
8484,2
8485,5
8486,8
8487,3
8488,9
8489,5
8490,3
8491,8
8492,7
8493,0
8494,2
8495,5
8496,0
8497,8
8498,8
8499,7
8500,4
8501,3
8502,9
8503,8
8504,0
8505,3
8506,1
8507,4
8508,8
8509,3
8510,8
8511,7
8512,6
8513,4
8514,4
8515,8
8516,2
8517,9
8518,5
8519,2
8520,2
8521,3
8522,5
8523,2
8524,2
8525,0
8526,6
8527,6
8528,8
8529,0
8530,3
8531,5
8532,6
8533,2
8534,2
8535,2
8536,0
8537,4
8538,0
8539,1
8540,3
8541,7
8542,3
8543,8
8544,9
8545,0
8546,2
8547,3
8548,8
8549,1
8550,3
8551,7
8552,0
8553,2
8554,8
8555,6
8556,0
8557,1
8558,0
8559,4
8560,8
8561,4
8562,8
8563,0
8564,3
8565,0
8566,8
8567,1
8568,1
8569,5
8570,1
8571,7
8572,9
8573,9
8574,3
8575,1
8576,2
8577,3
8578,6
8579,6
8580,2
8581,8
8582,4
8583,3
8584,9
8585,7
8586,8
8587,8
8588,7
8589,4
8590,3
8591,3
8592,7
8593,3
8594,4
8595,8
