,0
4141,7.0
4142,9.0
4143,3.0
4144,8.0
4145,5.0
4146,4.0
4147,9.0
4148,5.0
4149,2.0
4150,3.0
4151,9.0
4152,1.0
4153,8.0
4154,7.0
4155,1.0
4156,1.0
4157,2.0
4158,1.0
4159,0.0
4160,1.0
4161,7.0
4162,2.0
4163,4.0
4164,8.0
4165,4.0
4166,1.0
4167,3.0
4168,5.0
4169,8.0
4170,6.0
4171,5.0
4172,9.0
4173,4.0
4174,0.0
4175,3.0
4176,9.0
4177,9.0
4178,7.0
4179,0.0
4180,9.0
4181,8.0
4182,8.0
4183,2.0
4184,1.0
4185,2.0
4186,7.0
4187,0.0
4188,1.0
4189,3.0
4190,2.0
4191,2.0
4192,6.0
4193,2.0
4194,9.0
4195,7.0
4196,0.0
4197,7.0
4198,3.0
4199,9.0
4200,7.0
4201,3.0
4202,0.0
4203,0.0
4204,4.0
4205,1.0
4206,8.0
4207,2.0
4208,3.0
4209,4.0
4210,2.0
4211,4.0
4212,5.0
4213,8.0
4214,5.0
4215,3.0
4216,5.0
4217,7.0
4218,9.0
4219,1.0
4220,5.0
4221,4.0
4222,0.0
4223,8.0
4224,9.0
4225,8.0
4226,8.0
4227,1.0
4228,2.0
4229,4.0
4230,1.0
4231,3.0
4232,6.0
4233,9.0
4234,3.0
4235,2.0
4236,7.0
4237,4.0
4238,9.0
4239,5.0
4240,0.0
4241,2.0
4242,1.0
4243,3.0
4244,7.0
4245,3.0
4246,1.0
4247,6.0
4248,4.0
4249,3.0
4250,0.0
4251,3.0
4252,5.0
4253,9.0
4254,9.0
4255,7.0
4256,9.0
4257,1.0
4258,3.0
4259,6.0
4260,6.0
4261,6.0
4262,3.0
4263,9.0
4264,5.0
4265,4.0
4266,5.0
4267,2.0
4268,9.0
4269,5.0
4270,6.0
4271,0.0
4272,8.0
4273,7.0
4274,1.0
4275,7.0
4276,4.0
4277,9.0
4278,0.0
4279,3.0
4280,9.0
4281,5.0
4282,5.0
4283,4.0
4284,8.0
4285,6.0
4286,1.0
4287,9.0
4288,1.0
4289,1.0
4290,0.0
4291,1.0
4292,1.0
4293,6.0
4294,7.0
4295,7.0
4296,6.0
4297,5.0
4298,5.0
4299,0.0
4300,1.0
4301,2.0
4302,0.0
4303,8.0
4304,3.0
4305,3.0
4306,0.0
4307,6.0
4308,1.0
4309,2.0
4310,3.0
4311,8.0
4312,6.0
4313,5.0
4314,9.0
4315,9.0
4316,7.0
4317,8.0
4318,5.0
4319,3.0
4320,2.0
4321,7.0
4322,8.0
4323,2.0
4324,1.0
4325,4.0
4326,1.0
4327,2.0
4328,4.0
4329,1.0
4330,0.0
4331,9.0
4332,9.0
4333,4.0
4334,1.0
4335,0.0
4336,4.0
4337,1.0
4338,3.0
4339,5.0
4340,7.0
4341,1.0
4342,0.0
4343,8.0
4344,7.0
4345,1.0
4346,0.0
4347,5.0
4348,2.0
4349,8.0
4350,7.0
4351,6.0
4352,3.0
4353,1.0
4354,3.0
4355,7.0
4356,6.0
4357,7.0
4358,8.0
4359,9.0
4360,0.0
4361,1.0
4362,3.0
4363,1.0
4364,8.0
4365,5.0
4366,9.0
4367,8.0
4368,3.0
4369,6.0
4370,2.0
4371,4.0
4372,5.0
4373,5.0
4374,1.0
4375,5.0
4376,5.0
4377,0.0
4378,4.0
4379,5.0
4380,4.0
4381,0.0
4382,6.0
4383,7.0
4384,6.0
4385,4.0
4386,8.0
4387,3.0
4388,1.0
4389,2.0
4390,8.0
4391,1.0
4392,1.0
4393,5.0
4394,8.0
4395,0.0
4396,9.0
4397,2.0
4398,5.0
4399,3.0
4400,3.0
4401,3.0
4402,7.0
4403,6.0
4404,0.0
4405,8.0
4406,3.0
4407,2.0
4408,5.0
4409,2.0
4410,8.0
4411,1.0
4412,9.0
4413,4.0
4414,0.0
4415,0.0
4416,3.0
4417,1.0
4418,5.0
4419,4.0
4420,8.0
4421,2.0
4422,2.0
4423,7.0
4424,6.0
4425,0.0
4426,9.0
4427,9.0
4428,2.0
4429,8.0
4430,1.0
4431,6.0
4432,9.0
4433,2.0
4434,8.0
4435,8.0
4436,2.0
4437,5.0
4438,6.0
4439,4.0
4440,6.0
4441,9.0
4442,5.0
4443,4.0
4444,2.0
4445,0.0
4446,7.0
4447,4.0
4448,9.0
4449,0.0
4450,7.0
4451,6.0
4452,5.0
4453,6.0
4454,0.0
4455,6.0
4456,5.0
4457,2.0
4458,8.0
4459,5.0
4460,2.0
4461,2.0
4462,1.0
4463,4.0
4464,9.0
4465,0.0
4466,4.0
4467,8.0
4468,9.0
4469,7.0
4470,8.0
4471,9.0
4472,3.0
4473,9.0
4474,1.0
4475,3.0
4476,1.0
4477,3.0
4478,3.0
4479,4.0
4480,0.0
4481,7.0
4482,6.0
4483,1.0
4484,5.0
4485,3.0
4486,6.0
4487,4.0
4488,9.0
4489,9.0
4490,4.0
4491,3.0
4492,3.0
4493,3.0
4494,1.0
4495,6.0
4496,8.0
4497,1.0
4498,9.0
4499,4.0
4500,9.0
4501,8.0
4502,5.0
4503,7.0
4504,7.0
4505,3.0
4506,9.0
4507,2.0
4508,4.0
4509,1.0
4510,5.0
4511,2.0
4512,1.0
4513,6.0
4514,4.0
4515,1.0
4516,0.0
4517,2.0
4518,7.0
4519,4.0
4520,0.0
4521,5.0
4522,5.0
4523,5.0
4524,8.0
4525,9.0
4526,9.0
4527,3.0
4528,2.0
4529,2.0
4530,9.0
4531,3.0
4532,7.0
4533,4.0
4534,2.0
4535,6.0
4536,3.0
4537,8.0
4538,7.0
4539,2.0
4540,2.0
4541,7.0
4542,4.0
4543,6.0
4544,5.0
4545,2.0
4546,0.0
4547,3.0
4548,7.0
4549,0.0
4550,7.0
4551,3.0
4552,5.0
4553,9.0
4554,2.0
4555,6.0
4556,4.0
4557,2.0
4558,3.0
4559,0.0
4560,3.0
4561,9.0
4562,7.0
4563,8.0
4564,8.0
4565,2.0
4566,6.0
4567,9.0
4568,4.0
4569,4.0
4570,8.0
4571,9.0
4572,3.0
4573,1.0
4574,5.0
4575,9.0
4576,5.0
4577,8.0
4578,4.0
4579,0.0
4580,9.0
4581,5.0
4582,2.0
4583,6.0
4584,1.0
4585,5.0
4586,5.0
4587,8.0
4588,0.0
4589,4.0
4590,6.0
4591,4.0
4592,9.0
4593,4.0
4594,5.0
4595,9.0
4596,1.0
4597,4.0
4598,8.0
4599,8.0
4600,8.0
4601,1.0
4602,5.0
4603,8.0
4604,9.0
4605,6.0
4606,6.0
4607,0.0
4608,2.0
4609,0.0
4610,3.0
4611,2.0
4612,3.0
4613,5.0
4614,7.0
4615,3.0
4616,7.0
4617,9.0
4618,8.0
4619,2.0
4620,3.0
4621,2.0
4622,5.0
4623,5.0
4624,1.0
4625,1.0
4626,8.0
4627,9.0
4628,8.0
4629,6.0
4630,7.0
4631,5.0
4632,1.0
4633,0.0
4634,9.0
4635,5.0
4636,9.0
4637,8.0
4638,0.0
4639,6.0
4640,2.0
4641,8.0
4642,1.0
4643,3.0
4644,2.0
4645,2.0
4646,7.0
4647,9.0
4648,5.0
4649,1.0
4650,4.0
4651,5.0
4652,3.0
4653,7.0
4654,2.0
4655,5.0
4656,6.0
4657,5.0
4658,0.0
4659,9.0
4660,0.0
4661,8.0
4662,7.0
4663,0.0
4664,3.0
4665,6.0
4666,3.0
4667,7.0
4668,3.0
4669,8.0
4670,4.0
4671,5.0
4672,1.0
4673,4.0
4674,3.0
4675,3.0
4676,8.0
4677,7.0
4678,2.0
4679,9.0
4680,4.0
4681,7.0
4682,0.0
4683,5.0
4684,7.0
4685,0.0
4686,5.0
4687,2.0
4688,5.0
4689,9.0
4690,3.0
4691,3.0
4692,4.0
4693,3.0
4694,0.0
4695,4.0
4696,3.0
4697,1.0
4698,7.0
4699,6.0
4700,9.0
4701,7.0
4702,5.0
4703,7.0
4704,4.0
4705,2.0
4706,8.0
4707,1.0
4708,5.0
4709,0.0
4710,8.0
4711,7.0
4712,3.0
4713,1.0
4714,1.0
4715,5.0
4716,1.0
4717,7.0
4718,0.0
4719,0.0
4720,7.0
4721,0.0
4722,4.0
4723,5.0
4724,9.0
4725,4.0
4726,7.0
4727,5.0
4728,5.0
4729,5.0
4730,7.0
4731,8.0
4732,7.0
4733,7.0
4734,1.0
4735,7.0
4736,9.0
4737,7.0
4738,3.0
4739,7.0
4740,3.0
4741,4.0
4742,1.0
4743,9.0
4744,1.0
4745,5.0
4746,1.0
4747,2.0
4748,0.0
4749,8.0
4750,1.0
4751,7.0
4752,7.0
4753,9.0
4754,9.0
4755,4.0
4756,3.0
4757,4.0
4758,3.0
4759,2.0
4760,9.0
4761,4.0
4762,4.0
4763,8.0
4764,0.0
4765,3.0
4766,2.0
4767,2.0
4768,9.0
4769,6.0
4770,9.0
4771,5.0
4772,3.0
4773,3.0
4774,9.0
4775,5.0
4776,2.0
4777,1.0
4778,5.0
4779,9.0
4780,7.0
4781,7.0
4782,1.0
4783,4.0
4784,8.0
4785,5.0
4786,7.0
4787,1.0
4788,7.0
4789,3.0
4790,2.0
4791,8.0
4792,3.0
4793,8.0
4794,9.0
4795,2.0
4796,8.0
4797,9.0
4798,2.0
4799,1.0
4800,3.0
4801,2.0
4802,3.0
4803,1.0
4804,3.0
4805,0.0
4806,1.0
4807,7.0
4808,5.0
4809,3.0
4810,5.0
4811,5.0
4812,7.0
4813,1.0
4814,9.0
4815,0.0
4816,7.0
4817,0.0
4818,5.0
4819,7.0
4820,1.0
4821,4.0
4822,7.0
4823,3.0
4824,8.0
4825,8.0
4826,1.0
4827,9.0
4828,5.0
4829,7.0
4830,7.0
4831,6.0
4832,7.0
4833,0.0
4834,5.0
4835,2.0
4836,7.0
4837,6.0
4838,6.0
4839,9.0
4840,7.0
4841,7.0
4842,3.0
4843,9.0
4844,1.0
4845,8.0
4846,6.0
4847,6.0
4848,7.0
4849,6.0
4850,3.0
4851,4.0
4852,1.0
4853,6.0
4854,0.0
4855,4.0
4856,0.0
4857,7.0
4858,9.0
4859,7.0
4860,5.0
4861,9.0
4862,6.0
4863,5.0
4864,7.0
4865,0.0
4866,8.0
4867,8.0
4868,4.0
4869,9.0
4870,9.0
4871,9.0
4872,0.0
4873,3.0
4874,4.0
4875,8.0
4876,2.0
4877,5.0
4878,6.0
4879,3.0
4880,9.0
4881,7.0
4882,6.0
4883,7.0
4884,1.0
4885,7.0
4886,7.0
4887,7.0
4888,6.0
4889,0.0
4890,7.0
4891,1.0
4892,4.0
4893,8.0
4894,9.0
4895,0.0
4896,7.0
4897,6.0
4898,7.0
4899,4.0
4900,2.0
4901,2.0
4902,6.0
4903,7.0
4904,9.0
4905,9.0
4906,1.0
4907,3.0
4908,4.0
4909,2.0
4910,0.0
4911,2.0
4912,2.0
4913,1.0
4914,9.0
4915,0.0
4916,8.0
4917,0.0
4918,2.0
4919,5.0
4920,1.0
4921,9.0
4922,7.0
4923,4.0
4924,9.0
4925,3.0
4926,5.0
4927,5.0
4928,5.0
4929,2.0
4930,1.0
4931,9.0
4932,0.0
4933,7.0
4934,7.0
4935,0.0
4936,4.0
4937,2.0
4938,0.0
4939,1.0
4940,3.0
4941,1.0
4942,4.0
4943,6.0
4944,0.0
4945,2.0
4946,7.0
4947,0.0
4948,2.0
4949,5.0
4950,0.0
4951,1.0
4952,1.0
4953,8.0
4954,7.0
4955,9.0
4956,8.0
4957,4.0
4958,8.0
4959,5.0
4960,2.0
4961,3.0
4962,6.0
4963,2.0
4964,9.0
4965,8.0
4966,9.0
4967,4.0
4968,2.0
4969,7.0
4970,8.0
4971,4.0
4972,7.0
4973,5.0
4974,4.0
4975,2.0
4976,8.0
4977,2.0
4978,9.0
4979,5.0
4980,1.0
4981,5.0
4982,4.0
4983,4.0
4984,9.0
4985,8.0
4986,4.0
4987,0.0
4988,8.0
4989,4.0
4990,6.0
4991,3.0
4992,3.0
4993,1.0
4994,0.0
4995,0.0
4996,9.0
4997,1.0
4998,1.0
4999,3.0
5000,7.0
5001,9.0
5002,6.0
5003,2.0
5004,3.0
5005,6.0
5006,9.0
5007,2.0
5008,6.0
5009,0.0
5010,4.0
5011,3.0
5012,0.0
5013,2.0
5014,1.0
5015,3.0
5016,0.0
5017,3.0
5018,8.0
5019,4.0
5020,6.0
5021,3.0
5022,8.0
5023,7.0
5024,1.0
5025,1.0
5026,1.0
5027,3.0
5028,7.0
5029,5.0
5030,5.0
5031,8.0
5032,4.0
5033,1.0
5034,9.0
5035,0.0
5036,7.0
5037,6.0
5038,5.0
5039,0.0
5040,8.0
5041,0.0
5042,2.0
5043,6.0
5044,6.0
5045,5.0
5046,1.0
5047,3.0
5048,3.0
5049,1.0
5050,5.0
5051,4.0
5052,4.0
5053,7.0
5054,5.0
5055,1.0
5056,9.0
5057,2.0
5058,6.0
5059,8.0
5060,5.0
5061,2.0
5062,0.0
5063,2.0
5064,0.0
5065,8.0
5066,2.0
5067,7.0
5068,5.0
5069,2.0
5070,3.0
5071,0.0
5072,6.0
5073,2.0
5074,9.0
5075,5.0
5076,5.0
5077,4.0
5078,7.0
5079,2.0
5080,3.0
5081,6.0
5082,5.0
5083,4.0
5084,3.0
5085,7.0
5086,7.0
5087,7.0
5088,9.0
5089,4.0
5090,0.0
5091,1.0
5092,7.0
5093,0.0
5094,5.0
5095,4.0
5096,4.0
5097,4.0
5098,8.0
5099,4.0
5100,5.0
5101,1.0
5102,4.0
5103,2.0
5104,5.0
5105,2.0
5106,3.0
5107,3.0
5108,0.0
5109,3.0
5110,4.0
5111,1.0
5112,9.0
5113,1.0
5114,4.0
5115,0.0
5116,3.0
5117,6.0
5118,9.0
5119,1.0
5120,6.0
5121,6.0
5122,4.0
5123,2.0
5124,6.0
5125,9.0
5126,3.0
5127,0.0
5128,9.0
5129,0.0
5130,8.0
5131,7.0
5132,0.0
5133,9.0
5134,5.0
5135,6.0
5136,8.0
5137,0.0
5138,4.0
5139,0.0
5140,7.0
5141,4.0
5142,1.0
5143,6.0
5144,5.0
5145,3.0
5146,5.0
5147,7.0
5148,0.0
5149,9.0
5150,1.0
5151,0.0
5152,5.0
5153,4.0
5154,8.0
5155,7.0
5156,1.0
5157,4.0
5158,8.0
5159,8.0
5160,6.0
5161,8.0
5162,7.0
5163,3.0
5164,4.0
5165,0.0
5166,1.0
5167,8.0
5168,3.0
5169,6.0
5170,9.0
5171,4.0
5172,8.0
5173,0.0
5174,3.0
5175,2.0
5176,2.0
5177,0.0
5178,0.0
5179,4.0
5180,0.0
5181,8.0
5182,4.0
5183,5.0
5184,9.0
5185,2.0
5186,8.0
5187,8.0
5188,2.0
5189,7.0
5190,5.0
5191,3.0
5192,4.0
5193,2.0
5194,3.0
5195,5.0
5196,0.0
5197,6.0
5198,5.0
5199,2.0
5200,8.0
5201,4.0
5202,7.0
5203,6.0
5204,4.0
5205,9.0
5206,7.0
5207,0.0
5208,4.0
5209,3.0
5210,3.0
5211,6.0
5212,3.0
5213,9.0
5214,9.0
5215,4.0
5216,7.0
5217,5.0
5218,2.0
5219,9.0
5220,2.0
5221,8.0
5222,6.0
5223,0.0
5224,7.0
5225,0.0
5226,5.0
5227,6.0
5228,5.0
5229,6.0
5230,5.0
5231,0.0
5232,7.0
5233,6.0
5234,8.0
5235,7.0
5236,1.0
5237,0.0
5238,9.0
5239,9.0
5240,8.0
5241,2.0
5242,3.0
5243,3.0
5244,7.0
5245,1.0
5246,9.0
5247,0.0
5248,4.0
5249,6.0
5250,5.0
5251,6.0
5252,6.0
5253,6.0
5254,6.0
5255,0.0
5256,4.0
5257,9.0
5258,2.0
5259,9.0
5260,9.0
5261,3.0
5262,7.0
5263,8.0
5264,6.0
5265,6.0
5266,3.0
5267,4.0
5268,7.0
5269,9.0
5270,5.0
5271,7.0
5272,0.0
5273,1.0
5274,6.0
5275,7.0
5276,1.0
5277,5.0
5278,0.0
5279,2.0
5280,4.0
5281,2.0
5282,7.0
5283,6.0
5284,9.0
5285,3.0
5286,0.0
5287,5.0
5288,2.0
5289,4.0
5290,9.0
5291,5.0
5292,1.0
5293,9.0
5294,3.0
5295,4.0
5296,2.0
5297,7.0
5298,1.0
5299,6.0
5300,6.0
5301,3.0
5302,6.0
5303,0.0
5304,6.0
5305,1.0
5306,1.0
5307,7.0
5308,7.0
5309,9.0
5310,6.0
5311,2.0
5312,9.0
5313,9.0
5314,1.0
5315,4.0
5316,6.0
5317,2.0
5318,6.0
5319,2.0
5320,1.0
5321,8.0
5322,1.0
5323,7.0
5324,6.0
5325,0.0
5326,8.0
5327,5.0
5328,7.0
5329,9.0
5330,1.0
5331,0.0
5332,9.0
5333,6.0
5334,8.0
5335,9.0
5336,5.0
5337,9.0
5338,9.0
5339,4.0
5340,4.0
5341,8.0
5342,7.0
5343,4.0
5344,1.0
5345,8.0
5346,9.0
5347,9.0
5348,5.0
5349,5.0
5350,5.0
5351,5.0
5352,0.0
5353,3.0
5354,9.0
5355,1.0
5356,4.0
5357,2.0
5358,1.0
5359,5.0
5360,5.0
5361,7.0
5362,9.0
5363,5.0
5364,9.0
5365,8.0
5366,5.0
5367,7.0
5368,1.0
5369,7.0
5370,5.0
5371,0.0
5372,7.0
5373,0.0
5374,0.0
5375,9.0
5376,3.0
5377,1.0
5378,3.0
5379,8.0
5380,3.0
5381,0.0
5382,5.0
5383,3.0
5384,3.0
5385,5.0
5386,4.0
5387,1.0
5388,4.0
5389,6.0
5390,3.0
5391,5.0
5392,0.0
5393,3.0
5394,8.0
5395,4.0
5396,3.0
5397,6.0
5398,2.0
5399,6.0
5400,8.0
5401,5.0
5402,9.0
5403,1.0
5404,7.0
5405,2.0
5406,5.0
5407,4.0
5408,7.0
5409,8.0
5410,2.0
5411,3.0
5412,6.0
5413,4.0
5414,3.0
5415,9.0
5416,5.0
5417,4.0
5418,3.0
5419,5.0
5420,9.0
5421,8.0
5422,1.0
5423,9.0
5424,1.0
5425,2.0
5426,7.0
5427,4.0
5428,2.0
5429,9.0
5430,3.0
5431,4.0
5432,7.0
5433,5.0
5434,3.0
5435,4.0
5436,0.0
5437,1.0
5438,0.0
5439,3.0
5440,7.0
5441,4.0
5442,3.0
5443,8.0
5444,9.0
5445,1.0
5446,9.0
5447,3.0
5448,3.0
5449,3.0
5450,1.0
5451,5.0
5452,2.0
5453,1.0
5454,3.0
5455,7.0
5456,2.0
5457,6.0
5458,2.0
5459,4.0
5460,8.0
5461,1.0
5462,2.0
5463,3.0
5464,1.0
5465,8.0
5466,7.0
5467,3.0
5468,4.0
5469,5.0
5470,9.0
5471,3.0
5472,2.0
5473,3.0
5474,9.0
5475,4.0
5476,5.0
5477,9.0
5478,8.0
5479,6.0
5480,2.0
5481,1.0
5482,2.0
5483,8.0
5484,5.0
5485,5.0
5486,8.0
5487,3.0
5488,5.0
5489,0.0
5490,6.0
5491,4.0
5492,9.0
5493,7.0
5494,9.0
5495,3.0
5496,5.0
5497,3.0
5498,4.0
5499,6.0
5500,5.0
5501,5.0
5502,6.0
5503,9.0
5504,3.0
5505,9.0
5506,3.0
5507,4.0
5508,1.0
5509,6.0
5510,3.0
5511,0.0
5512,2.0
5513,8.0
5514,2.0
5515,5.0
5516,0.0
5517,1.0
5518,4.0
5519,0.0
5520,3.0
5521,4.0
5522,6.0
5523,9.0
5524,0.0
5525,4.0
5526,0.0
5527,4.0
5528,9.0
5529,8.0
5530,4.0
5531,7.0
5532,4.0
5533,4.0
5534,2.0
5535,9.0
5536,0.0
5537,7.0
5538,1.0
5539,7.0
5540,6.0
5541,1.0
5542,7.0
5543,7.0
5544,1.0
5545,8.0
5546,9.0
5547,8.0
5548,1.0
5549,0.0
5550,4.0
5551,1.0
5552,1.0
5553,5.0
5554,1.0
5555,4.0
5556,4.0
5557,2.0
5558,8.0
5559,7.0
5560,3.0
5561,7.0
5562,9.0
5563,5.0
5564,1.0
5565,2.0
5566,0.0
5567,5.0
5568,0.0
5569,0.0
5570,1.0
5571,8.0
5572,7.0
5573,8.0
5574,5.0
5575,1.0
5576,6.0
5577,3.0
5578,3.0
5579,2.0
5580,8.0
5581,4.0
5582,1.0
5583,5.0
5584,2.0
5585,5.0
5586,9.0
5587,1.0
5588,9.0
5589,8.0
5590,8.0
5591,5.0
5592,7.0
5593,8.0
5594,5.0
5595,5.0
5596,7.0
5597,1.0
5598,7.0
5599,2.0
5600,8.0
5601,7.0
5602,2.0
5603,1.0
5604,4.0
5605,4.0
5606,8.0
5607,9.0
5608,3.0
5609,0.0
5610,6.0
5611,7.0
5612,3.0
5613,2.0
5614,5.0
5615,0.0
5616,1.0
5617,8.0
5618,6.0
5619,6.0
5620,0.0
5621,6.0
5622,8.0
5623,1.0
5624,7.0
5625,7.0
5626,9.0
5627,1.0
5628,7.0
5629,4.0
5630,3.0
5631,2.0
5632,4.0
5633,3.0
5634,9.0
5635,3.0
5636,2.0
5637,6.0
5638,4.0
5639,6.0
5640,0.0
5641,7.0
5642,1.0
5643,6.0
5644,0.0
5645,6.0
5646,3.0
5647,1.0
5648,1.0
5649,6.0
5650,0.0
5651,0.0
5652,3.0
5653,4.0
5654,1.0
5655,4.0
5656,5.0
5657,3.0
5658,5.0
5659,0.0
5660,4.0
5661,8.0
5662,4.0
5663,3.0
5664,2.0
5665,0.0
5666,6.0
5667,8.0
5668,8.0
5669,8.0
5670,3.0
5671,3.0
5672,6.0
5673,8.0
5674,3.0
5675,6.0
5676,5.0
5677,1.0
5678,7.0
5679,2.0
5680,1.0
5681,8.0
5682,4.0
5683,1.0
5684,6.0
5685,4.0
5686,1.0
5687,4.0
5688,5.0
5689,1.0
5690,8.0
5691,0.0
5692,2.0
5693,5.0
5694,1.0
5695,0.0
5696,3.0
5697,2.0
5698,2.0
5699,2.0
5700,0.0
5701,3.0
5702,5.0
5703,0.0
5704,6.0
5705,5.0
5706,2.0
5707,7.0
5708,0.0
5709,5.0
5710,0.0
5711,9.0
5712,1.0
5713,2.0
5714,8.0
5715,9.0
5716,5.0
5717,7.0
5718,2.0
5719,6.0
5720,0.0
5721,6.0
5722,7.0
5723,9.0
5724,3.0
5725,1.0
5726,0.0
5727,6.0
5728,7.0
5729,3.0
5730,3.0
5731,4.0
5732,8.0
5733,7.0
5734,8.0
5735,0.0
5736,6.0
5737,5.0
5738,4.0
5739,4.0
5740,1.0
5741,0.0
5742,2.0
5743,3.0
5744,1.0
5745,5.0
5746,5.0
5747,8.0
5748,0.0
5749,8.0
5750,8.0
5751,8.0
5752,9.0
5753,8.0
5754,7.0
5755,1.0
5756,9.0
5757,1.0
5758,0.0
5759,5.0
5760,1.0
5761,7.0
5762,7.0
5763,1.0
5764,2.0
5765,7.0
5766,1.0
5767,8.0
5768,6.0
5769,0.0
5770,0.0
5771,3.0
5772,2.0
5773,2.0
5774,1.0
5775,1.0
5776,8.0
5777,8.0
5778,7.0
5779,2.0
5780,8.0
5781,2.0
5782,4.0
5783,8.0
5784,5.0
5785,2.0
5786,6.0
5787,4.0
5788,3.0
5789,3.0
5790,1.0
5791,6.0
5792,3.0
5793,5.0
5794,8.0
5795,2.0
5796,2.0
5797,6.0
5798,4.0
5799,2.0
5800,5.0
5801,6.0
5802,2.0
5803,3.0
5804,0.0
5805,1.0
5806,9.0
5807,6.0
5808,9.0
5809,9.0
5810,6.0
5811,2.0
5812,7.0
5813,5.0
5814,4.0
5815,6.0
5816,4.0
5817,7.0
5818,6.0
5819,0.0
5820,4.0
5821,5.0
5822,7.0
5823,9.0
5824,1.0
5825,5.0
5826,9.0
5827,9.0
5828,6.0
5829,2.0
5830,2.0
5831,0.0
5832,7.0
5833,2.0
5834,2.0
5835,2.0
5836,1.0
5837,3.0
5838,6.0
5839,6.0
5840,0.0
5841,6.0
5842,7.0
5843,2.0
5844,6.0
5845,7.0
5846,3.0
5847,6.0
5848,4.0
5849,0.0
5850,4.0
5851,2.0
5852,6.0
5853,0.0
5854,6.0
5855,2.0
5856,5.0
5857,4.0
5858,5.0
5859,4.0
5860,3.0
5861,7.0
5862,8.0
5863,7.0
5864,8.0
5865,8.0
5866,2.0
5867,4.0
5868,7.0
5869,8.0
5870,5.0
5871,1.0
5872,0.0
5873,0.0
5874,6.0
5875,7.0
5876,8.0
5877,5.0
5878,7.0
5879,4.0
5880,6.0
5881,0.0
5882,8.0
5883,5.0
5884,9.0
5885,5.0
5886,8.0
5887,4.0
5888,2.0
5889,4.0
5890,5.0
5891,6.0
5892,6.0
5893,6.0
5894,0.0
5895,7.0
5896,1.0
5897,7.0
5898,6.0
5899,4.0
5900,7.0
5901,9.0
5902,7.0
5903,0.0
5904,4.0
5905,2.0
5906,0.0
5907,0.0
5908,1.0
5909,2.0
5910,6.0
5911,2.0
5912,6.0
5913,3.0
5914,7.0
5915,2.0
5916,5.0
5917,1.0
5918,7.0
5919,2.0
5920,4.0
5921,8.0
5922,2.0
5923,8.0
5924,6.0
5925,4.0
5926,3.0
5927,6.0
5928,8.0
5929,3.0
5930,1.0
5931,1.0
5932,0.0
5933,9.0
5934,3.0
5935,5.0
5936,6.0
5937,4.0
5938,5.0
5939,5.0
5940,1.0
5941,5.0
5942,1.0
5943,0.0
5944,6.0
5945,9.0
5946,9.0
5947,0.0
5948,4.0
5949,4.0
5950,8.0
5951,0.0
5952,2.0
5953,1.0
5954,2.0
5955,6.0
5956,1.0
5957,4.0
5958,4.0
5959,5.0
5960,5.0
5961,4.0
5962,3.0
5963,2.0
5964,2.0
5965,5.0
5966,0.0
5967,7.0
5968,8.0
5969,1.0
5970,8.0
5971,7.0
5972,4.0
5973,4.0
5974,7.0
5975,8.0
5976,6.0
5977,9.0
5978,9.0
5979,2.0
5980,1.0
5981,8.0
5982,1.0
5983,2.0
5984,3.0
5985,5.0
5986,8.0
5987,2.0
5988,3.0
5989,7.0
5990,9.0
5991,6.0
5992,4.0
5993,0.0
5994,8.0
5995,4.0
5996,5.0
5997,2.0
5998,9.0
5999,5.0
6000,2.0
6001,1.0
6002,5.0
6003,1.0
6004,1.0
6005,8.0
6006,4.0
6007,3.0
6008,1.0
6009,0.0
6010,2.0
6011,6.0
6012,0.0
6013,3.0
6014,5.0
6015,5.0
6016,3.0
6017,8.0
6018,3.0
6019,5.0
6020,6.0
6021,0.0
6022,2.0
6023,4.0
6024,2.0
6025,1.0
6026,1.0
6027,9.0
6028,2.0
6029,9.0
6030,4.0
6031,1.0
6032,6.0
6033,8.0
6034,9.0
6035,4.0
6036,2.0
6037,4.0
6038,4.0
6039,2.0
6040,1.0
6041,0.0
6042,5.0
6043,9.0
6044,3.0
6045,5.0
6046,5.0
6047,9.0
6048,8.0
6049,9.0
6050,0.0
6051,3.0
6052,2.0
6053,2.0
6054,8.0
6055,2.0
6056,3.0
6057,4.0
6058,8.0
6059,4.0
6060,7.0
6061,3.0
6062,0.0
6063,3.0
6064,6.0
6065,6.0
6066,1.0
6067,7.0
6068,3.0
6069,8.0
6070,0.0
6071,8.0
6072,6.0
6073,1.0
6074,9.0
6075,0.0
6076,9.0
6077,9.0
6078,5.0
6079,3.0
6080,5.0
6081,2.0
6082,9.0
6083,0.0
6084,3.0
6085,7.0
6086,4.0
6087,9.0
6088,4.0
6089,0.0
6090,0.0
6091,5.0
6092,8.0
6093,7.0
6094,7.0
6095,8.0
6096,1.0
6097,5.0
6098,0.0
6099,1.0
6100,1.0
6101,6.0
6102,8.0
6103,3.0
6104,9.0
6105,1.0
6106,7.0
6107,4.0
6108,9.0
6109,8.0
6110,6.0
6111,7.0
6112,7.0
6113,4.0
6114,1.0
6115,1.0
6116,7.0
6117,0.0
6118,2.0
6119,8.0
6120,5.0
6121,1.0
6122,4.0
6123,0.0
6124,1.0
6125,1.0
6126,3.0
6127,3.0
6128,0.0
6129,5.0
6130,8.0
6131,0.0
6132,6.0
6133,2.0
6134,6.0
6135,1.0
6136,7.0
6137,3.0
6138,0.0
6139,6.0
